ID;DATE;FISCAL YEAR;MONTH;MONTH DESC;MONTHDAY;WEEKDAY;WEEKDAY DESC;DAY DESC;CWEEK;QUARTER;YEAR-QUARTER;HALFYEAR;YEAR-HALFYEAR
2451;2021-09-17;2021;9;September;17;5;Working Day;Friday;37;Q3;2021-Q3;H2;2021-H2
2452;2021-09-18;2021;9;September;18;6;Weekend;Saturday;37;Q3;2021-Q3;H2;2021-H2
2453;2021-09-19;2021;9;September;19;7;Weekend;Sunday;37;Q3;2021-Q3;H2;2021-H2
2454;2021-09-20;2021;9;September;20;1;Working Day;Monday;38;Q3;2021-Q3;H2;2021-H2
2455;2021-09-21;2021;9;September;21;2;Working Day;Tuesday;38;Q3;2021-Q3;H2;2021-H2
2456;2021-09-22;2021;9;September;22;3;Working Day;Wednesday;38;Q3;2021-Q3;H2;2021-H2
2457;2021-09-23;2021;9;September;23;4;Working Day;Thursday;38;Q3;2021-Q3;H2;2021-H2
2458;2021-09-24;2021;9;September;24;5;Working Day;Friday;38;Q3;2021-Q3;H2;2021-H2
2459;2021-09-25;2021;9;September;25;6;Weekend;Saturday;38;Q3;2021-Q3;H2;2021-H2
2460;2021-09-26;2021;9;September;26;7;Weekend;Sunday;38;Q3;2021-Q3;H2;2021-H2
2461;2021-09-27;2021;9;September;27;1;Working Day;Monday;39;Q3;2021-Q3;H2;2021-H2
2462;2021-09-28;2021;9;September;28;2;Working Day;Tuesday;39;Q3;2021-Q3;H2;2021-H2
2463;2021-09-29;2021;9;September;29;3;Working Day;Wednesday;39;Q3;2021-Q3;H2;2021-H2
2464;2021-09-30;2021;9;September;30;4;Working Day;Thursday;39;Q3;2021-Q3;H2;2021-H2
2465;2021-10-01;2021;10;October;1;5;Working Day;Friday;39;Q4;2021-Q4;H2;2021-H2
2466;2021-10-02;2021;10;October;2;6;Weekend;Saturday;39;Q4;2021-Q4;H2;2021-H2
2467;2021-10-03;2021;10;October;3;7;Weekend;Sunday;39;Q4;2021-Q4;H2;2021-H2
2468;2021-10-04;2021;10;October;4;1;Working Day;Monday;40;Q4;2021-Q4;H2;2021-H2
2469;2021-10-05;2021;10;October;5;2;Working Day;Tuesday;40;Q4;2021-Q4;H2;2021-H2
2470;2021-10-06;2021;10;October;6;3;Working Day;Wednesday;40;Q4;2021-Q4;H2;2021-H2
2471;2021-10-07;2021;10;October;7;4;Working Day;Thursday;40;Q4;2021-Q4;H2;2021-H2
2472;2021-10-08;2021;10;October;8;5;Working Day;Friday;40;Q4;2021-Q4;H2;2021-H2
2473;2021-10-09;2021;10;October;9;6;Weekend;Saturday;40;Q4;2021-Q4;H2;2021-H2
2474;2021-10-10;2021;10;October;10;7;Weekend;Sunday;40;Q4;2021-Q4;H2;2021-H2
2475;2021-10-11;2021;10;October;11;1;Working Day;Monday;41;Q4;2021-Q4;H2;2021-H2
2476;2021-10-12;2021;10;October;12;2;Working Day;Tuesday;41;Q4;2021-Q4;H2;2021-H2
2477;2021-10-13;2021;10;October;13;3;Working Day;Wednesday;41;Q4;2021-Q4;H2;2021-H2
2478;2021-10-14;2021;10;October;14;4;Working Day;Thursday;41;Q4;2021-Q4;H2;2021-H2
2479;2021-10-15;2021;10;October;15;5;Working Day;Friday;41;Q4;2021-Q4;H2;2021-H2
2480;2021-10-16;2021;10;October;16;6;Weekend;Saturday;41;Q4;2021-Q4;H2;2021-H2
2481;2021-10-17;2021;10;October;17;7;Weekend;Sunday;41;Q4;2021-Q4;H2;2021-H2
2482;2021-10-18;2021;10;October;18;1;Working Day;Monday;42;Q4;2021-Q4;H2;2021-H2
2483;2021-10-19;2021;10;October;19;2;Working Day;Tuesday;42;Q4;2021-Q4;H2;2021-H2
2484;2021-10-20;2021;10;October;20;3;Working Day;Wednesday;42;Q4;2021-Q4;H2;2021-H2
2485;2021-10-21;2021;10;October;21;4;Working Day;Thursday;42;Q4;2021-Q4;H2;2021-H2
2486;2021-10-22;2021;10;October;22;5;Working Day;Friday;42;Q4;2021-Q4;H2;2021-H2
2487;2021-10-23;2021;10;October;23;6;Weekend;Saturday;42;Q4;2021-Q4;H2;2021-H2
2488;2021-10-24;2021;10;October;24;7;Weekend;Sunday;42;Q4;2021-Q4;H2;2021-H2
2489;2021-10-25;2021;10;October;25;1;Working Day;Monday;43;Q4;2021-Q4;H2;2021-H2
2490;2021-10-26;2021;10;October;26;2;Working Day;Tuesday;43;Q4;2021-Q4;H2;2021-H2
2491;2021-10-27;2021;10;October;27;3;Working Day;Wednesday;43;Q4;2021-Q4;H2;2021-H2
2492;2021-10-28;2021;10;October;28;4;Working Day;Thursday;43;Q4;2021-Q4;H2;2021-H2
2493;2021-10-29;2021;10;October;29;5;Working Day;Friday;43;Q4;2021-Q4;H2;2021-H2
2494;2021-10-30;2021;10;October;30;6;Weekend;Saturday;43;Q4;2021-Q4;H2;2021-H2
2495;2021-10-31;2021;10;October;31;7;Weekend;Sunday;43;Q4;2021-Q4;H2;2021-H2
2496;2021-11-01;2021;11;November;1;1;Working Day;Monday;44;Q4;2021-Q4;H2;2021-H2
2497;2021-11-02;2021;11;November;2;2;Working Day;Tuesday;44;Q4;2021-Q4;H2;2021-H2
2498;2021-11-03;2021;11;November;3;3;Working Day;Wednesday;44;Q4;2021-Q4;H2;2021-H2
2499;2021-11-04;2021;11;November;4;4;Working Day;Thursday;44;Q4;2021-Q4;H2;2021-H2
2500;2021-11-05;2021;11;November;5;5;Working Day;Friday;44;Q4;2021-Q4;H2;2021-H2
2501;2021-11-06;2021;11;November;6;6;Weekend;Saturday;44;Q4;2021-Q4;H2;2021-H2
2502;2021-11-07;2021;11;November;7;7;Weekend;Sunday;44;Q4;2021-Q4;H2;2021-H2
2503;2021-11-08;2021;11;November;8;1;Working Day;Monday;45;Q4;2021-Q4;H2;2021-H2
2504;2021-11-09;2021;11;November;9;2;Working Day;Tuesday;45;Q4;2021-Q4;H2;2021-H2
2505;2021-11-10;2021;11;November;10;3;Working Day;Wednesday;45;Q4;2021-Q4;H2;2021-H2
2506;2021-11-11;2021;11;November;11;4;Working Day;Thursday;45;Q4;2021-Q4;H2;2021-H2
2507;2021-11-12;2021;11;November;12;5;Working Day;Friday;45;Q4;2021-Q4;H2;2021-H2
2508;2021-11-13;2021;11;November;13;6;Weekend;Saturday;45;Q4;2021-Q4;H2;2021-H2
2509;2021-11-14;2021;11;November;14;7;Weekend;Sunday;45;Q4;2021-Q4;H2;2021-H2
2510;2021-11-15;2021;11;November;15;1;Working Day;Monday;46;Q4;2021-Q4;H2;2021-H2
2511;2021-11-16;2021;11;November;16;2;Working Day;Tuesday;46;Q4;2021-Q4;H2;2021-H2
2512;2021-11-17;2021;11;November;17;3;Working Day;Wednesday;46;Q4;2021-Q4;H2;2021-H2
2513;2021-11-18;2021;11;November;18;4;Working Day;Thursday;46;Q4;2021-Q4;H2;2021-H2
2514;2021-11-19;2021;11;November;19;5;Working Day;Friday;46;Q4;2021-Q4;H2;2021-H2
2515;2021-11-20;2021;11;November;20;6;Weekend;Saturday;46;Q4;2021-Q4;H2;2021-H2
2516;2021-11-21;2021;11;November;21;7;Weekend;Sunday;46;Q4;2021-Q4;H2;2021-H2
2517;2021-11-22;2021;11;November;22;1;Working Day;Monday;47;Q4;2021-Q4;H2;2021-H2
2518;2021-11-23;2021;11;November;23;2;Working Day;Tuesday;47;Q4;2021-Q4;H2;2021-H2
2519;2021-11-24;2021;11;November;24;3;Working Day;Wednesday;47;Q4;2021-Q4;H2;2021-H2
2520;2021-11-25;2021;11;November;25;4;Working Day;Thursday;47;Q4;2021-Q4;H2;2021-H2
2521;2021-11-26;2021;11;November;26;5;Working Day;Friday;47;Q4;2021-Q4;H2;2021-H2
2522;2021-11-27;2021;11;November;27;6;Weekend;Saturday;47;Q4;2021-Q4;H2;2021-H2
2523;2021-11-28;2021;11;November;28;7;Weekend;Sunday;47;Q4;2021-Q4;H2;2021-H2
2524;2021-11-29;2021;11;November;29;1;Working Day;Monday;48;Q4;2021-Q4;H2;2021-H2
2525;2021-11-30;2021;11;November;30;2;Working Day;Tuesday;48;Q4;2021-Q4;H2;2021-H2
2526;2021-12-01;2021;12;December;1;3;Working Day;Wednesday;48;Q4;2021-Q4;H2;2021-H2
2527;2021-12-02;2021;12;December;2;4;Working Day;Thursday;48;Q4;2021-Q4;H2;2021-H2
2528;2021-12-03;2021;12;December;3;5;Working Day;Friday;48;Q4;2021-Q4;H2;2021-H2
2529;2021-12-04;2021;12;December;4;6;Weekend;Saturday;48;Q4;2021-Q4;H2;2021-H2
2530;2021-12-05;2021;12;December;5;7;Weekend;Sunday;48;Q4;2021-Q4;H2;2021-H2
2531;2021-12-06;2021;12;December;6;1;Working Day;Monday;49;Q4;2021-Q4;H2;2021-H2
2532;2021-12-07;2021;12;December;7;2;Working Day;Tuesday;49;Q4;2021-Q4;H2;2021-H2
2533;2021-12-08;2021;12;December;8;3;Working Day;Wednesday;49;Q4;2021-Q4;H2;2021-H2
2534;2021-12-09;2021;12;December;9;4;Working Day;Thursday;49;Q4;2021-Q4;H2;2021-H2
2535;2021-12-10;2021;12;December;10;5;Working Day;Friday;49;Q4;2021-Q4;H2;2021-H2
2536;2021-12-11;2021;12;December;11;6;Weekend;Saturday;49;Q4;2021-Q4;H2;2021-H2
2537;2021-12-12;2021;12;December;12;7;Weekend;Sunday;49;Q4;2021-Q4;H2;2021-H2
2538;2021-12-13;2021;12;December;13;1;Working Day;Monday;50;Q4;2021-Q4;H2;2021-H2
2539;2021-12-14;2021;12;December;14;2;Working Day;Tuesday;50;Q4;2021-Q4;H2;2021-H2
2540;2021-12-15;2021;12;December;15;3;Working Day;Wednesday;50;Q4;2021-Q4;H2;2021-H2
2541;2021-12-16;2021;12;December;16;4;Working Day;Thursday;50;Q4;2021-Q4;H2;2021-H2
2542;2021-12-17;2021;12;December;17;5;Working Day;Friday;50;Q4;2021-Q4;H2;2021-H2
2543;2021-12-18;2021;12;December;18;6;Weekend;Saturday;50;Q4;2021-Q4;H2;2021-H2
2544;2021-12-19;2021;12;December;19;7;Weekend;Sunday;50;Q4;2021-Q4;H2;2021-H2
2545;2021-12-20;2021;12;December;20;1;Working Day;Monday;51;Q4;2021-Q4;H2;2021-H2
2546;2021-12-21;2021;12;December;21;2;Working Day;Tuesday;51;Q4;2021-Q4;H2;2021-H2
2547;2021-12-22;2021;12;December;22;3;Working Day;Wednesday;51;Q4;2021-Q4;H2;2021-H2
2548;2021-12-23;2021;12;December;23;4;Working Day;Thursday;51;Q4;2021-Q4;H2;2021-H2
2549;2021-12-24;2021;12;December;24;5;Working Day;Friday;51;Q4;2021-Q4;H2;2021-H2
2550;2021-12-25;2021;12;December;25;6;Weekend;Saturday;51;Q4;2021-Q4;H2;2021-H2
2551;2021-12-26;2021;12;December;26;7;Weekend;Sunday;51;Q4;2021-Q4;H2;2021-H2
2552;2021-12-27;2021;12;December;27;1;Working Day;Monday;52;Q4;2021-Q4;H2;2021-H2
2553;2021-12-28;2021;12;December;28;2;Working Day;Tuesday;52;Q4;2021-Q4;H2;2021-H2
2554;2021-12-29;2021;12;December;29;3;Working Day;Wednesday;52;Q4;2021-Q4;H2;2021-H2
2555;2021-12-30;2021;12;December;30;4;Working Day;Thursday;52;Q4;2021-Q4;H2;2021-H2
2556;2021-12-31;2021;12;December;31;5;Working Day;Friday;52;Q4;2021-Q4;H2;2021-H2
2557;2022-01-01;2022;1;January;1;6;Weekend;Saturday;00;Q1;2022-Q1;H1;2022-H1
2558;2022-01-02;2022;1;January;2;7;Weekend;Sunday;00;Q1;2022-Q1;H1;2022-H1
2559;2022-01-03;2022;1;January;3;1;Working Day;Monday;01;Q1;2022-Q1;H1;2022-H1
2560;2022-01-04;2022;1;January;4;2;Working Day;Tuesday;01;Q1;2022-Q1;H1;2022-H1
2561;2022-01-05;2022;1;January;5;3;Working Day;Wednesday;01;Q1;2022-Q1;H1;2022-H1
2562;2022-01-06;2022;1;January;6;4;Working Day;Thursday;01;Q1;2022-Q1;H1;2022-H1
2563;2022-01-07;2022;1;January;7;5;Working Day;Friday;01;Q1;2022-Q1;H1;2022-H1
2564;2022-01-08;2022;1;January;8;6;Weekend;Saturday;01;Q1;2022-Q1;H1;2022-H1
2565;2022-01-09;2022;1;January;9;7;Weekend;Sunday;01;Q1;2022-Q1;H1;2022-H1
2566;2022-01-10;2022;1;January;10;1;Working Day;Monday;02;Q1;2022-Q1;H1;2022-H1
2567;2022-01-11;2022;1;January;11;2;Working Day;Tuesday;02;Q1;2022-Q1;H1;2022-H1
2568;2022-01-12;2022;1;January;12;3;Working Day;Wednesday;02;Q1;2022-Q1;H1;2022-H1
2569;2022-01-13;2022;1;January;13;4;Working Day;Thursday;02;Q1;2022-Q1;H1;2022-H1
2570;2022-01-14;2022;1;January;14;5;Working Day;Friday;02;Q1;2022-Q1;H1;2022-H1
2571;2022-01-15;2022;1;January;15;6;Weekend;Saturday;02;Q1;2022-Q1;H1;2022-H1
2572;2022-01-16;2022;1;January;16;7;Weekend;Sunday;02;Q1;2022-Q1;H1;2022-H1
2573;2022-01-17;2022;1;January;17;1;Working Day;Monday;03;Q1;2022-Q1;H1;2022-H1
2574;2022-01-18;2022;1;January;18;2;Working Day;Tuesday;03;Q1;2022-Q1;H1;2022-H1
2575;2022-01-19;2022;1;January;19;3;Working Day;Wednesday;03;Q1;2022-Q1;H1;2022-H1
2576;2022-01-20;2022;1;January;20;4;Working Day;Thursday;03;Q1;2022-Q1;H1;2022-H1
2577;2022-01-21;2022;1;January;21;5;Working Day;Friday;03;Q1;2022-Q1;H1;2022-H1
2578;2022-01-22;2022;1;January;22;6;Weekend;Saturday;03;Q1;2022-Q1;H1;2022-H1
2579;2022-01-23;2022;1;January;23;7;Weekend;Sunday;03;Q1;2022-Q1;H1;2022-H1
2580;2022-01-24;2022;1;January;24;1;Working Day;Monday;04;Q1;2022-Q1;H1;2022-H1
2581;2022-01-25;2022;1;January;25;2;Working Day;Tuesday;04;Q1;2022-Q1;H1;2022-H1
2582;2022-01-26;2022;1;January;26;3;Working Day;Wednesday;04;Q1;2022-Q1;H1;2022-H1
2583;2022-01-27;2022;1;January;27;4;Working Day;Thursday;04;Q1;2022-Q1;H1;2022-H1
2584;2022-01-28;2022;1;January;28;5;Working Day;Friday;04;Q1;2022-Q1;H1;2022-H1
2585;2022-01-29;2022;1;January;29;6;Weekend;Saturday;04;Q1;2022-Q1;H1;2022-H1
2586;2022-01-30;2022;1;January;30;7;Weekend;Sunday;04;Q1;2022-Q1;H1;2022-H1
2587;2022-01-31;2022;1;January;31;1;Working Day;Monday;05;Q1;2022-Q1;H1;2022-H1
2588;2022-02-01;2022;2;February;1;2;Working Day;Tuesday;05;Q1;2022-Q1;H1;2022-H1
2589;2022-02-02;2022;2;February;2;3;Working Day;Wednesday;05;Q1;2022-Q1;H1;2022-H1
2590;2022-02-03;2022;2;February;3;4;Working Day;Thursday;05;Q1;2022-Q1;H1;2022-H1
2591;2022-02-04;2022;2;February;4;5;Working Day;Friday;05;Q1;2022-Q1;H1;2022-H1
2592;2022-02-05;2022;2;February;5;6;Weekend;Saturday;05;Q1;2022-Q1;H1;2022-H1
2593;2022-02-06;2022;2;February;6;7;Weekend;Sunday;05;Q1;2022-Q1;H1;2022-H1
2594;2022-02-07;2022;2;February;7;1;Working Day;Monday;06;Q1;2022-Q1;H1;2022-H1
2595;2022-02-08;2022;2;February;8;2;Working Day;Tuesday;06;Q1;2022-Q1;H1;2022-H1
2596;2022-02-09;2022;2;February;9;3;Working Day;Wednesday;06;Q1;2022-Q1;H1;2022-H1
2597;2022-02-10;2022;2;February;10;4;Working Day;Thursday;06;Q1;2022-Q1;H1;2022-H1
2598;2022-02-11;2022;2;February;11;5;Working Day;Friday;06;Q1;2022-Q1;H1;2022-H1
2599;2022-02-12;2022;2;February;12;6;Weekend;Saturday;06;Q1;2022-Q1;H1;2022-H1
2600;2022-02-13;2022;2;February;13;7;Weekend;Sunday;06;Q1;2022-Q1;H1;2022-H1
2601;2022-02-14;2022;2;February;14;1;Working Day;Monday;07;Q1;2022-Q1;H1;2022-H1
2602;2022-02-15;2022;2;February;15;2;Working Day;Tuesday;07;Q1;2022-Q1;H1;2022-H1
2603;2022-02-16;2022;2;February;16;3;Working Day;Wednesday;07;Q1;2022-Q1;H1;2022-H1
2604;2022-02-17;2022;2;February;17;4;Working Day;Thursday;07;Q1;2022-Q1;H1;2022-H1
2605;2022-02-18;2022;2;February;18;5;Working Day;Friday;07;Q1;2022-Q1;H1;2022-H1
2606;2022-02-19;2022;2;February;19;6;Weekend;Saturday;07;Q1;2022-Q1;H1;2022-H1
2607;2022-02-20;2022;2;February;20;7;Weekend;Sunday;07;Q1;2022-Q1;H1;2022-H1
2608;2022-02-21;2022;2;February;21;1;Working Day;Monday;08;Q1;2022-Q1;H1;2022-H1
2609;2022-02-22;2022;2;February;22;2;Working Day;Tuesday;08;Q1;2022-Q1;H1;2022-H1
2610;2022-02-23;2022;2;February;23;3;Working Day;Wednesday;08;Q1;2022-Q1;H1;2022-H1
2611;2022-02-24;2022;2;February;24;4;Working Day;Thursday;08;Q1;2022-Q1;H1;2022-H1
2612;2022-02-25;2022;2;February;25;5;Working Day;Friday;08;Q1;2022-Q1;H1;2022-H1
2613;2022-02-26;2022;2;February;26;6;Weekend;Saturday;08;Q1;2022-Q1;H1;2022-H1
2614;2022-02-27;2022;2;February;27;7;Weekend;Sunday;08;Q1;2022-Q1;H1;2022-H1
2615;2022-02-28;2022;2;February;28;1;Working Day;Monday;09;Q1;2022-Q1;H1;2022-H1
2616;2022-03-01;2022;3;March;1;2;Working Day;Tuesday;09;Q1;2022-Q1;H1;2022-H1
2617;2022-03-02;2022;3;March;2;3;Working Day;Wednesday;09;Q1;2022-Q1;H1;2022-H1
2618;2022-03-03;2022;3;March;3;4;Working Day;Thursday;09;Q1;2022-Q1;H1;2022-H1
2619;2022-03-04;2022;3;March;4;5;Working Day;Friday;09;Q1;2022-Q1;H1;2022-H1
2620;2022-03-05;2022;3;March;5;6;Weekend;Saturday;09;Q1;2022-Q1;H1;2022-H1
2621;2022-03-06;2022;3;March;6;7;Weekend;Sunday;09;Q1;2022-Q1;H1;2022-H1
2622;2022-03-07;2022;3;March;7;1;Working Day;Monday;10;Q1;2022-Q1;H1;2022-H1
2623;2022-03-08;2022;3;March;8;2;Working Day;Tuesday;10;Q1;2022-Q1;H1;2022-H1
2624;2022-03-09;2022;3;March;9;3;Working Day;Wednesday;10;Q1;2022-Q1;H1;2022-H1
2625;2022-03-10;2022;3;March;10;4;Working Day;Thursday;10;Q1;2022-Q1;H1;2022-H1
2626;2022-03-11;2022;3;March;11;5;Working Day;Friday;10;Q1;2022-Q1;H1;2022-H1
2627;2022-03-12;2022;3;March;12;6;Weekend;Saturday;10;Q1;2022-Q1;H1;2022-H1
2628;2022-03-13;2022;3;March;13;7;Weekend;Sunday;10;Q1;2022-Q1;H1;2022-H1
2629;2022-03-14;2022;3;March;14;1;Working Day;Monday;11;Q1;2022-Q1;H1;2022-H1
2630;2022-03-15;2022;3;March;15;2;Working Day;Tuesday;11;Q1;2022-Q1;H1;2022-H1
2631;2022-03-16;2022;3;March;16;3;Working Day;Wednesday;11;Q1;2022-Q1;H1;2022-H1
2632;2022-03-17;2022;3;March;17;4;Working Day;Thursday;11;Q1;2022-Q1;H1;2022-H1
2633;2022-03-18;2022;3;March;18;5;Working Day;Friday;11;Q1;2022-Q1;H1;2022-H1
2634;2022-03-19;2022;3;March;19;6;Weekend;Saturday;11;Q1;2022-Q1;H1;2022-H1
2635;2022-03-20;2022;3;March;20;7;Weekend;Sunday;11;Q1;2022-Q1;H1;2022-H1
2636;2022-03-21;2022;3;March;21;1;Working Day;Monday;12;Q1;2022-Q1;H1;2022-H1
2637;2022-03-22;2022;3;March;22;2;Working Day;Tuesday;12;Q1;2022-Q1;H1;2022-H1
2638;2022-03-23;2022;3;March;23;3;Working Day;Wednesday;12;Q1;2022-Q1;H1;2022-H1
2639;2022-03-24;2022;3;March;24;4;Working Day;Thursday;12;Q1;2022-Q1;H1;2022-H1
2640;2022-03-25;2022;3;March;25;5;Working Day;Friday;12;Q1;2022-Q1;H1;2022-H1
2641;2022-03-26;2022;3;March;26;6;Weekend;Saturday;12;Q1;2022-Q1;H1;2022-H1
2642;2022-03-27;2022;3;March;27;7;Weekend;Sunday;12;Q1;2022-Q1;H1;2022-H1
2643;2022-03-28;2022;3;March;28;1;Working Day;Monday;13;Q1;2022-Q1;H1;2022-H1
2644;2022-03-29;2022;3;March;29;2;Working Day;Tuesday;13;Q1;2022-Q1;H1;2022-H1
2645;2022-03-30;2022;3;March;30;3;Working Day;Wednesday;13;Q1;2022-Q1;H1;2022-H1
2646;2022-03-31;2022;3;March;31;4;Working Day;Thursday;13;Q1;2022-Q1;H1;2022-H1
2647;2022-04-01;2022;4;April;1;5;Working Day;Friday;13;Q2;2022-Q2;H1;2022-H1
2648;2022-04-02;2022;4;April;2;6;Weekend;Saturday;13;Q2;2022-Q2;H1;2022-H1
2649;2022-04-03;2022;4;April;3;7;Weekend;Sunday;13;Q2;2022-Q2;H1;2022-H1
2650;2022-04-04;2022;4;April;4;1;Working Day;Monday;14;Q2;2022-Q2;H1;2022-H1
2651;2022-04-05;2022;4;April;5;2;Working Day;Tuesday;14;Q2;2022-Q2;H1;2022-H1
2652;2022-04-06;2022;4;April;6;3;Working Day;Wednesday;14;Q2;2022-Q2;H1;2022-H1
2653;2022-04-07;2022;4;April;7;4;Working Day;Thursday;14;Q2;2022-Q2;H1;2022-H1
2654;2022-04-08;2022;4;April;8;5;Working Day;Friday;14;Q2;2022-Q2;H1;2022-H1
2655;2022-04-09;2022;4;April;9;6;Weekend;Saturday;14;Q2;2022-Q2;H1;2022-H1
2656;2022-04-10;2022;4;April;10;7;Weekend;Sunday;14;Q2;2022-Q2;H1;2022-H1
2657;2022-04-11;2022;4;April;11;1;Working Day;Monday;15;Q2;2022-Q2;H1;2022-H1
2658;2022-04-12;2022;4;April;12;2;Working Day;Tuesday;15;Q2;2022-Q2;H1;2022-H1
2659;2022-04-13;2022;4;April;13;3;Working Day;Wednesday;15;Q2;2022-Q2;H1;2022-H1
2660;2022-04-14;2022;4;April;14;4;Working Day;Thursday;15;Q2;2022-Q2;H1;2022-H1
2661;2022-04-15;2022;4;April;15;5;Working Day;Friday;15;Q2;2022-Q2;H1;2022-H1
2662;2022-04-16;2022;4;April;16;6;Weekend;Saturday;15;Q2;2022-Q2;H1;2022-H1
2663;2022-04-17;2022;4;April;17;7;Weekend;Sunday;15;Q2;2022-Q2;H1;2022-H1
2664;2022-04-18;2022;4;April;18;1;Working Day;Monday;16;Q2;2022-Q2;H1;2022-H1
2665;2022-04-19;2022;4;April;19;2;Working Day;Tuesday;16;Q2;2022-Q2;H1;2022-H1
2666;2022-04-20;2022;4;April;20;3;Working Day;Wednesday;16;Q2;2022-Q2;H1;2022-H1
2667;2022-04-21;2022;4;April;21;4;Working Day;Thursday;16;Q2;2022-Q2;H1;2022-H1
2668;2022-04-22;2022;4;April;22;5;Working Day;Friday;16;Q2;2022-Q2;H1;2022-H1
2669;2022-04-23;2022;4;April;23;6;Weekend;Saturday;16;Q2;2022-Q2;H1;2022-H1
2670;2022-04-24;2022;4;April;24;7;Weekend;Sunday;16;Q2;2022-Q2;H1;2022-H1
2671;2022-04-25;2022;4;April;25;1;Working Day;Monday;17;Q2;2022-Q2;H1;2022-H1
2672;2022-04-26;2022;4;April;26;2;Working Day;Tuesday;17;Q2;2022-Q2;H1;2022-H1
2673;2022-04-27;2022;4;April;27;3;Working Day;Wednesday;17;Q2;2022-Q2;H1;2022-H1
2674;2022-04-28;2022;4;April;28;4;Working Day;Thursday;17;Q2;2022-Q2;H1;2022-H1
2675;2022-04-29;2022;4;April;29;5;Working Day;Friday;17;Q2;2022-Q2;H1;2022-H1
2676;2022-04-30;2022;4;April;30;6;Weekend;Saturday;17;Q2;2022-Q2;H1;2022-H1
2677;2022-05-01;2022;5;May;1;7;Weekend;Sunday;17;Q2;2022-Q2;H1;2022-H1
2678;2022-05-02;2022;5;May;2;1;Working Day;Monday;18;Q2;2022-Q2;H1;2022-H1
2679;2022-05-03;2022;5;May;3;2;Working Day;Tuesday;18;Q2;2022-Q2;H1;2022-H1
2680;2022-05-04;2022;5;May;4;3;Working Day;Wednesday;18;Q2;2022-Q2;H1;2022-H1
2681;2022-05-05;2022;5;May;5;4;Working Day;Thursday;18;Q2;2022-Q2;H1;2022-H1
2682;2022-05-06;2022;5;May;6;5;Working Day;Friday;18;Q2;2022-Q2;H1;2022-H1
2683;2022-05-07;2022;5;May;7;6;Weekend;Saturday;18;Q2;2022-Q2;H1;2022-H1
2684;2022-05-08;2022;5;May;8;7;Weekend;Sunday;18;Q2;2022-Q2;H1;2022-H1
2685;2022-05-09;2022;5;May;9;1;Working Day;Monday;19;Q2;2022-Q2;H1;2022-H1
2686;2022-05-10;2022;5;May;10;2;Working Day;Tuesday;19;Q2;2022-Q2;H1;2022-H1
2687;2022-05-11;2022;5;May;11;3;Working Day;Wednesday;19;Q2;2022-Q2;H1;2022-H1
2688;2022-05-12;2022;5;May;12;4;Working Day;Thursday;19;Q2;2022-Q2;H1;2022-H1
2689;2022-05-13;2022;5;May;13;5;Working Day;Friday;19;Q2;2022-Q2;H1;2022-H1
2690;2022-05-14;2022;5;May;14;6;Weekend;Saturday;19;Q2;2022-Q2;H1;2022-H1
2691;2022-05-15;2022;5;May;15;7;Weekend;Sunday;19;Q2;2022-Q2;H1;2022-H1
2692;2022-05-16;2022;5;May;16;1;Working Day;Monday;20;Q2;2022-Q2;H1;2022-H1
2693;2022-05-17;2022;5;May;17;2;Working Day;Tuesday;20;Q2;2022-Q2;H1;2022-H1
2694;2022-05-18;2022;5;May;18;3;Working Day;Wednesday;20;Q2;2022-Q2;H1;2022-H1
2695;2022-05-19;2022;5;May;19;4;Working Day;Thursday;20;Q2;2022-Q2;H1;2022-H1
2696;2022-05-20;2022;5;May;20;5;Working Day;Friday;20;Q2;2022-Q2;H1;2022-H1
2697;2022-05-21;2022;5;May;21;6;Weekend;Saturday;20;Q2;2022-Q2;H1;2022-H1
2698;2022-05-22;2022;5;May;22;7;Weekend;Sunday;20;Q2;2022-Q2;H1;2022-H1
2699;2022-05-23;2022;5;May;23;1;Working Day;Monday;21;Q2;2022-Q2;H1;2022-H1
2700;2022-05-24;2022;5;May;24;2;Working Day;Tuesday;21;Q2;2022-Q2;H1;2022-H1
2701;2022-05-25;2022;5;May;25;3;Working Day;Wednesday;21;Q2;2022-Q2;H1;2022-H1
2702;2022-05-26;2022;5;May;26;4;Working Day;Thursday;21;Q2;2022-Q2;H1;2022-H1
2703;2022-05-27;2022;5;May;27;5;Working Day;Friday;21;Q2;2022-Q2;H1;2022-H1
2704;2022-05-28;2022;5;May;28;6;Weekend;Saturday;21;Q2;2022-Q2;H1;2022-H1
2705;2022-05-29;2022;5;May;29;7;Weekend;Sunday;21;Q2;2022-Q2;H1;2022-H1
2706;2022-05-30;2022;5;May;30;1;Working Day;Monday;22;Q2;2022-Q2;H1;2022-H1
2707;2022-05-31;2022;5;May;31;2;Working Day;Tuesday;22;Q2;2022-Q2;H1;2022-H1
2708;2022-06-01;2022;6;June;1;3;Working Day;Wednesday;22;Q2;2022-Q2;H1;2022-H1
2709;2022-06-02;2022;6;June;2;4;Working Day;Thursday;22;Q2;2022-Q2;H1;2022-H1
2710;2022-06-03;2022;6;June;3;5;Working Day;Friday;22;Q2;2022-Q2;H1;2022-H1
2711;2022-06-04;2022;6;June;4;6;Weekend;Saturday;22;Q2;2022-Q2;H1;2022-H1
2712;2022-06-05;2022;6;June;5;7;Weekend;Sunday;22;Q2;2022-Q2;H1;2022-H1
